xf
-206.031475862536
15.730624805889
-39.854301743087
-0.087805576689
-170.233833134665
-102.117740487608
-36.652438332739
121.923100134425
15.710108519979
-164.262283220591
-184.026806082717
-208.969306717027
-101.274001379898
-45.106450779941
-211.038233552859
-37.529588816602
-182.875579232265
-48.448480093863
-185.878604480212
-39.317321591419
-95.42577140749
16.936864766961
-27.789484681375
-187.00288593241
-204.889745907781
-36.609766182201
-34.021676797246
-91.364558794289
-50.091931472132
-43.480964986739
-188.629452676449
-197.331500514152
-164.187767610271
-178.737676481278
-187.978560778342
8.76322896214
-210.085592957835
-38.134725102801
-33.988873567305
-167.038191304226
-206.48625498905
-113.194922128708
-197.805569454215
-39.171679153917
10.944924342028
-208.042543063948
-30.245035456479
-31.646409337915
151.583870561328
-161.410234893304
-119.945905174982
23.887289197977
-84.2703498311
-98.787109913328
-172.240777266755
-43.79597495659
-143.205245695642
-133.459544320469
-166.751617504819
-116.674260225066
-143.894842496046
52.467528917621
26.292711520356
-198.68647078599
-31.452226902397
-33.069869593646
-50.082239370014
-28.384586091769
-203.109806165544
-40.108865658424
-165.693743931326
153.791707442749
-40.692739297539
-98.641294558801
-153.911734972252
-173.825909496631
-97.728438834823
-209.377807958958
-36.458271932757
-107.277884828844
-40.655213776808
5.356028883949
-153.693959636596
-108.793593044426
-27.226636082369
-164.021200311222
-108.576290294202
3.769174332414
-18.372337512968
-153.908579360725
-206.490025622104
-35.216242751446
-31.544645731561
-82.209393297944
-147.854393031247
-105.073178085741
-190.136017388198
-182.923155919881
-214.076642353233
-202.226965029389
-91.794373579009
-167.045269464916
-192.536373394927
13.991280606291
-197.159893349264
-166.021875576835
-145.78170040448
-202.942278845299
-100.349609012333
5.217932211017
-147.28735830675
-90.508088856666
-35.698708936071
-95.793046883639
-176.374675259508
-197.832176894356
-204.669854875371
-35.739276111596
-29.673098398178
-176.450577594949
14.957944601503
-168.61379626209
-167.938483536111
-41.119857691003
-184.403017633849
-205.684638354452
-210.237855436629
-89.042191963463
-29.226810249218
-197.549485689262
-154.740085720248
-100.02738719403
-154.50955066961
-199.59437866005
-125.035946545783
113.772328363391
-30.360584261642
-42.36176289351
41.755310019615
-33.253359057081
-114.119430814114
-44.785197458519
-211.250000286227
-29.386652426595
-206.346768943736
-187.787315274531
-88.12546363137
113.305684977511
-37.868178281835
-34.327552230323
-3.364478959686
-177.843932869281
-60.164735469114
61.77194751377
-156.165685770607
-203.74142388018
-35.575189947092
-44.440542603008
-39.115073292632
-87.814427635221
-154.240838155312
-117.727896431196
-199.816041990431
-221.307503187103
-177.045630459646
-219.211014366862
-220.955979559319
146.663277169361
-208.267912996761
114.475005003074
-210.501885928382
-34.167152547927
-27.692317417481
-99.733904621778
-195.415329290447
12.999904241216
-109.936113336993
-153.59354392615
-209.26765693554
115.529143543892
-39.56242232241
-40.037480747394
-211.584744648402
-43.627865408707
18.912675155892
-157.423933470546
-185.749028534096
-170.114267248751
4.469314446261
-111.519791473983
-49.192934025992
-81.440461833386
-62.620211952526
-104.15372395262
-104.691851717994
-105.372728380816
-104.855019097652
-163.326162632019
-208.457665006596
-208.170390024965
-129.836561179456
-35.95679728302
-28.8190539393
-42.828662826642
-212.587790598084
-155.326019788765
-200.210309972976
-146.690571691514
-97.847634829928
-87.06506210116
-26.98506688662
-150.39086187549
-201.854494433233
-173.920788021761
144.699997294884
-111.34702491032
110.586416420088
-102.186846170724
-203.92889431777
-188.536748144925
-145.855851604963
-110.949032490947
-28.802622511354
127.902567493036
-170.261298711662
-173.863179119244
-164.554464842663
-210.005847647304
-44.236244219877
-148.591994120288
-38.656534775348
-38.795305719152
10.695854486055
74.849377511576
-37.283012815087
-81.731547587603
108.176896752864
-215.106208601296
-95.157729225052
-157.039376457425
-173.599588070588
8.105897126016
-200.108188856619
-162.941952661814
-200.89879483481
-154.213969820107
-36.55218717252
-174.314336419787
6.000609338829
-212.554040223563
-34.629246028962
106.388473432948
128.661296338673
-16.143662244545
-194.373504608001
-165.200104811574
149.358606274206
2.627046682958
15.895183174441
-201.308333422656
-1.43800500409
-170.698236819062
-38.472042003877
-199.640210167538
-168.671581003265
-168.241052065053
-95.497126248818
0.646195905138
-82.755550622899
-163.742423801822
-34.103494911396
117.258639132217
16.204682578191
-40.946456827352
29.250683997001
-40.050759697236
-219.296897172827
6.674996066358
-40.962517803974
-35.137872462683
-157.574625489789
-225.603993177974
-196.192681951924
-100.864150649127
2.506139223513
-157.823758114926
-30.338494785954
-28.473211260671
103.279036364034
-190.647103961428
-40.753747697711
-130.998465667725
-33.113305955584
-184.9456262886
-39.728681578518
-45.297421402212
-41.430050735972
-135.321380679585
115.999409013025
-98.916022618391
-29.675463159458
-34.725627671248
-30.9264935347
-153.131372831562
0.277148185261
-167.448985116499
-92.782887028319
-128.430093849018
-114.244662060002
-180.401042237062
-34.10101371452
-203.601509494102
-130.297447407156
-33.516882720955
-37.91705143
55.245189224282
-40.2910690795
-193.037330996899
-106.468293401107
-30.674395766508
104.267334971277
-82.006293159402
-160.501681226368
-95.674373792244
-156.556978281497
-45.31343592321
-158.265087715417
105.929592046953
-99.589978272493
-40.556220309898
-167.312829073642
-200.82319821851
-42.818554032879
-209.393666120572
112.258482596113
65.577391802681
-182.841873454709
-99.060485255077
149.712696511962
58.707681138932
-203.95469869502
-16.42724285815
-27.320747907716
-174.446470079633
0.394809251337
-206.973066113583
-185.952998389173
-104.970948991369
-145.959277897065
