xf
-189.05300866061
18.222630591018
-34.815295815296
2.743845613488
-155.846073591348
-90.303077918627
-31.051046176046
116.887063506706
18.094988474082
-148.139676769402
-169.728694098336
-193.996053376411
-93.80452092007
-40.345036089678
-195.147860032311
-31.663398283041
-169.67483116538
-40.985050490408
-169.515634946837
-33.348415602509
-84.179090923733
19.17130880576
-21.546043309298
-173.649711399711
-189.759405420972
-30.941197691198
-27.45668823
-82.45673168342
-43.010800784112
-38.200396825397
-173.873222159789
-181.79676481002
-149.005411255411
-161.655870067437
-171.728535353535
11.160603275547
-196.965301619636
-31.931416951905
-27.789141414141
-153.894549884493
-188.988249701683
-101.155822429134
-181.244522398856
-33.277236652237
13.275904660961
-193.503740285898
-25.255458848301
-25.287135753109
145.081665190439
-144.458152958153
-108.06648931462
25.546562855378
-75.073479089558
-87.82679223395
-158.478763321605
-36.720105312947
-130.926295678165
-121.864490646649
-151.094877344877
-106.421876012849
-128.880142955037
52.260642135642
27.619227994228
-183.717914751942
-25.503559910718
-27.211919302892
-43.292929292929
-23.263167388167
-189.314526721685
-34.005591630592
-152.870108336081
146.358137273857
-35.317953850112
-88.514116856959
-138.616047632127
-160.555735930736
-88.477633477633
-192.406926406926
-30.12815430326
-95.85307364856
-35.783642233536
8.243981318728
-140.105291512449
-98.291533884376
-20.895382395382
-150.839285714286
-92.717940810783
6.609896077738
-14.275050616024
-140.617630676446
-190.79236663334
-29.452561327561
-25.29310966811
-74.164252662383
-135.196789321789
-93.50487012987
-175.403610526741
-167.312250971278
-202.456327672301
-184.092972638459
-81.558956625142
-149.810492076571
-177.400952491925
16.452155720104
-182.677356395198
-147.953441669415
-133.665743256716
-185.904427213242
-90.059476216634
7.565115440115
-132.449112665086
-80.306210665132
-29.927875986691
-85.805194805195
-163.218434343434
-180.573078006893
-188.676767676768
-30.021780539729
-25.156565656566
-159.738997113997
17.133613151561
-154.505544037702
-153.939239623055
-35.921149987335
-167.608155981287
-188.735458737328
-194.322982821114
-80.279427213242
-23.263350499141
-181.131291597264
-141.285477813016
-90.951526669369
-141.95161185877
-182.372655122655
-113.589466089466
108.988434454407
-24.804653679654
-36.219516594517
42.316579975607
-27.420093795094
-103.628633562449
-39.848956847088
-193.137287046314
-23.711131411025
-189.956598708468
-168.649406746868
-78.133859917887
109.632936507936
-32.291916168785
-28.074542542385
-0.391483268352
-162.73065226281
-54.628629037656
61.164568555648
-141.704523920497
-188.092492135228
-30.218567125725
-36.715054807897
-33.339466089466
-80.371731712705
-140.974434317276
