xf
-205.325681819157
0.174409088763
-48.621212121212
-11.229242418752
-171.881712115172
-109.384636351556
-46.967803030303
99.840833338824
0.833090926662
-166.610712127252
-184.7234090964
-208.183787873297
-105.935772715193
-52.666590914582
-210.08506061814
-48.164696975188
-183.587287866708
-59.640227267236
-186.540833343159
-49.800893956965
-103.181742429733
2.389984860565
-41.320242491635
-187.477272727273
-204.325848521608
-47.056818181818
-46.698787848155
-97.941363666997
-60.418484817852
-52.104166666667
-189.049333370093
-197.210394006787
-166.405303030303
-179.984939430699
-188.486742424242
-3.236499901974
-209.343833446503
-49.260590900074
-45.967803030303
-168.759712219238
-205.729075720816
-119.276439363306
-197.644969810139
-49.551136363636
-1.513500098026
-207.329378879432
-40.572136272084
-44.47151519313
129.470803260803
-164.142045454545
-125.234606193774
9.71031813188
-91.908060651837
-105.925969788522
-173.678196878144
-55.288045362993
-146.530545321378
-137.384303121856
-168.825757575758
-121.530227314342
-147.892999995838
34.869318181818
13.649621212121
-198.488712079597
-43.49225766731
-44.579469738585
-59.984848484848
-39.359848484848
-202.68922736428
-50.679924242424
-167.463939435554
128.889212434942
-49.907030394583
-105.253954453902
-157.031166712443
-175.107954545455
-103.863636363636
-208.462121212121
-48.156242428404
-113.697878808686
-49.012318177657
-7.762227000612
-156.482787970341
-114.538045362993
-41.094696969697
-165.958333333333
-117.284257484205
-8.588848576401
-29.051060647675
-156.619409040971
-205.810530344645
-46.107954545455
-44.176136363636
-89.120969830137
-150.903409090909
-111.831439393939
-190.459984981652
-183.761439352324
-213.253712162827
-201.735757596565
-99.297257625695
-169.302000045776
-192.715833374948
-0.498894026785
-197.056984756932
-168.484772768888
-148.859772768888
-202.433802980365
-106.874833424886
-5.403409090909
-150.914697011312
-98.148757529981
-46.509560556123
-102.638257575758
-177.482954545455
-197.662969647032
-204.087121212121
-46.442393852003
-39.121212121212
-177.852272727273
1.728378700488
-170.346424333977
-169.706530253092
-49.965818231756
-185.192939527107
-205.002136230469
-209.329303163471
-95.767136313698
-41.806196790753
-197.407121253736
-157.418363744562
-105.814560514508
-157.026348576401
-199.304924242424
-129.649621212121
90.740454587069
-41.835227272727
-52.589015151515
24.685681776567
-44.676136363636
-119.329636313698
-52.666424375592
-210.149696928082
-41.322924238263
-205.646075624408
-188.401712013013
-95.911060564446
95.520833333333
-47.916908957741
-46.335393847841
-14.153651381984
-179.01119706125
-66.988712079597
48.987606106382
-158.924166708282
-203.226499904286
-45.632409182462
-56.848651423599
-49.295454545455
-93.643863677979
-156.920621120568
-123.067060701775
-199.562742291075
-225.636439352324
-178.193424109257
-218.123894026785
-219.297272768888
125.577818090265
-207.354075807514
92.16074255741
-209.7690151099
-44.878787878788
-39.755681818182
-106.433802980365
-195.414772727273
0.376105973215
-116.503787878788
-156.047348484848
-208.460060697613
96.506545500322
-49.299318140203
-50.662878787879
-210.624909140847
-53.9565151099
3.615363727916
-159.927030621153
-186.299242424242
-171.854090950706
-8.602272727273
-116.742424242424
-59.806893897779
-88.25946969697
-70.035909132524
-109.550894072562
-110.818090959029
-112.263424150872
-110.6059848901
-165.5190151099
-207.688196471243
-207.243500218247
-133.770757617372
-47.15127286044
-41.431575890743
-53.272727272727
-211.59872713956
-158.240696878144
-199.8644694704
-149.759303121856
-105.011287920403
-94.66295450384
-39.592969605417
-153.397484981652
-201.456197102865
-175.087121212121
122.392999360056
-117.235015059962
90.557681228175
-108.765060655998
-203.395833333333
-189.060606060606
-149.39954549616
-116.321105379047
-39.194909182462
102.929924242424
-171.931909040971
-175.473318273371
-166.661075707638
-209.16295450384
-55.020591042259
-151.937424284039
-48.611984715317
-47.630757534143
-1.054848526463
55.746212121212
-47.359681909735
-89.874061237682
90.414939302387
-213.957257935495
-100.850378787879
-159.445075757576
-174.784181768244
-3.65175744259
-199.804924242424
-165.371212121212
-200.483121120568
-156.861908999356
-47.092803030303
-175.655378746264
-2.888333291718
-211.503787878788
-46.359772768888
87.031332651774
104.807060472893
-26.979166666667
-194.448939352324
-167.119484756932
127.314318223433
-9.916590950706
1.281256935813
-200.86380293875
